LSOA code,Month,crime_count,neighbor_crime_count,crime_1m_ago,crime_3m_ago,crime_6m_ago,yearly_avg,neighbor_1m_ago,neighbor_3m_ago,neighbor_6m_ago
E01001418,2023-08-01,7,33,4.0,9.0,0.0,0.0,30.0,24.0,0.0
E01001418,2023-09-01,6,32,7.0,17.0,0.0,0.0,33.0,31.0,0.0
E01001418,2023-10-01,9,37,6.0,4.0,6.0,0.0,32.0,30.0,33.0
E01001418,2023-11-01,9,35,9.0,7.0,9.0,0.0,37.0,33.0,24.0
E01001418,2023-12-01,3,28,9.0,6.0,17.0,0.0,35.0,32.0,31.0
E01001418,2024-01-01,4,33,3.0,9.0,4.0,0.0,28.0,37.0,30.0
E01001418,2024-02-01,6,34,4.0,9.0,7.0,0.0,33.0,35.0,33.0
E01001418,2024-03-01,3,24,6.0,3.0,6.0,0.0,34.0,28.0,32.0
E01001418,2024-04-01,1,26,3.0,4.0,9.0,6.916666666666667,24.0,33.0,37.0
E01001418,2024-05-01,6,31,1.0,6.0,9.0,6.5,26.0,34.0,35.0
E01001418,2024-06-01,8,32,6.0,3.0,3.0,6.25,31.0,24.0,28.0
E01001418,2024-07-01,5,23,8.0,1.0,4.0,5.5,32.0,26.0,33.0
E01001418,2024-08-01,7,15,5.0,6.0,6.0,5.583333333333333,23.0,31.0,34.0
E01001418,2024-09-01,6,33,7.0,8.0,3.0,5.583333333333333,15.0,32.0,24.0
E01001418,2024-10-01,2,25,6.0,5.0,1.0,5.583333333333333,33.0,23.0,26.0
E01001418,2024-11-01,6,37,2.0,7.0,6.0,5.0,25.0,15.0,31.0
E01001418,2024-12-01,7,26,6.0,6.0,8.0,4.75,37.0,33.0,32.0
E01001418,2025-01-01,18,25,7.0,2.0,5.0,5.083333333333333,26.0,25.0,23.0
E01001418,2025-02-01,4,21,18.0,6.0,7.0,6.25,25.0,37.0,15.0
E01001418,2025-03-01,12,30,4.0,7.0,6.0,6.083333333333333,21.0,26.0,33.0
E01001418,2025-04-01,10,31,12.0,18.0,2.0,6.833333333333333,30.0,25.0,25.0
E01001418,2025-05-01,10,40,10.0,4.0,6.0,7.583333333333333,31.0,21.0,37.0
E01001418,2025-06-01,5,25,10.0,12.0,7.0,7.916666666666667,40.0,30.0,26.0
E01001418,2025-07-01,14,20,5.0,10.0,18.0,7.666666666666667,25.0,31.0,25.0
E01001418,2025-08-01,16,20,14.0,10.0,4.0,8.416666666666666,20.0,40.0,21.0
E01001418,2025-09-01,9,31,16.0,5.0,12.0,9.166666666666666,20.0,25.0,30.0
E01001418,2025-10-01,12,35,9.0,14.0,10.0,9.416666666666666,31.0,20.0,31.0
E01001418,2025-11-01,5,24,12.0,16.0,10.0,10.25,35.0,20.0,40.0
E01001418,2025-12-01,8,24,5.0,9.0,5.0,10.166666666666666,24.0,31.0,25.0
E01001418,2026-01-01,14,23,8.0,12.0,14.0,10.25,24.0,35.0,20.0
E01001418,2026-02-01,8,21,14.0,5.0,16.0,9.916666666666666,23.0,24.0,20.0
E01001418,2026-03-01,21,23,8.0,8.0,9.0,10.25,21.0,24.0,31.0
E01001419,2023-04-01,3,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001419,2023-05-01,3,42,3.0,0.0,0.0,0.0,35.0,0.0,0.0
E01001419,2023-06-01,6,45,3.0,0.0,0.0,0.0,42.0,0.0,0.0
E01001419,2023-07-01,6,41,6.0,3.0,0.0,0.0,45.0,35.0,0.0
E01001419,2023-08-01,4,48,6.0,3.0,0.0,0.0,41.0,42.0,0.0
E01001419,2023-09-01,2,44,4.0,6.0,0.0,0.0,48.0,45.0,0.0
E01001419,2023-10-01,4,41,2.0,6.0,3.0,0.0,44.0,41.0,35.0
E01001419,2023-11-01,9,40,4.0,4.0,3.0,0.0,41.0,48.0,42.0
E01001419,2023-12-01,3,42,9.0,2.0,6.0,0.0,40.0,44.0,45.0
E01001419,2024-01-01,5,45,3.0,4.0,6.0,0.0,42.0,41.0,41.0
E01001419,2024-02-01,8,45,5.0,9.0,4.0,0.0,45.0,40.0,48.0
E01001419,2024-03-01,4,29,8.0,3.0,2.0,0.0,45.0,42.0,44.0
E01001419,2024-04-01,8,32,4.0,5.0,4.0,4.75,29.0,45.0,41.0
E01001419,2024-05-01,7,41,8.0,8.0,9.0,5.166666666666667,32.0,45.0,40.0
E01001419,2024-06-01,8,34,7.0,4.0,3.0,5.5,41.0,29.0,42.0
E01001419,2024-07-01,7,31,8.0,8.0,5.0,5.666666666666667,34.0,32.0,45.0
E01001419,2024-08-01,5,30,7.0,7.0,8.0,5.75,31.0,41.0,45.0
E01001419,2024-09-01,4,49,5.0,8.0,4.0,5.833333333333333,30.0,34.0,29.0
E01001419,2024-10-01,7,37,4.0,7.0,8.0,6.0,49.0,31.0,32.0
E01001419,2024-11-01,15,37,7.0,5.0,7.0,6.25,37.0,30.0,41.0
E01001419,2024-12-01,8,33,15.0,4.0,8.0,6.75,37.0,49.0,34.0
E01001419,2025-01-01,4,46,8.0,7.0,7.0,7.166666666666667,33.0,37.0,31.0
E01001419,2025-02-01,2,30,4.0,15.0,5.0,7.083333333333333,46.0,37.0,30.0
E01001419,2025-03-01,1,58,2.0,8.0,4.0,6.583333333333333,30.0,33.0,49.0
E01001419,2025-04-01,12,44,1.0,4.0,7.0,6.333333333333333,58.0,46.0,37.0
E01001419,2025-05-01,6,56,12.0,2.0,15.0,6.666666666666667,44.0,30.0,37.0
E01001419,2025-06-01,2,37,6.0,1.0,8.0,6.583333333333333,56.0,58.0,33.0
E01001419,2025-07-01,6,34,2.0,12.0,4.0,6.083333333333333,37.0,44.0,46.0
E01001419,2025-08-01,6,39,6.0,6.0,2.0,6.0,34.0,56.0,30.0
E01001419,2025-09-01,7,45,6.0,2.0,1.0,6.083333333333333,39.0,37.0,58.0
E01001419,2025-10-01,4,48,7.0,6.0,12.0,6.333333333333333,45.0,34.0,44.0
E01001419,2025-11-01,8,35,4.0,6.0,6.0,6.083333333333333,48.0,39.0,56.0
E01001419,2025-12-01,3,40,8.0,7.0,2.0,5.5,35.0,45.0,37.0
E01001419,2026-01-01,6,50,3.0,4.0,6.0,5.083333333333333,40.0,48.0,34.0
E01001419,2026-02-01,11,48,6.0,8.0,6.0,5.25,50.0,35.0,39.0
E01001419,2026-03-01,6,61,11.0,3.0,7.0,6.0,48.0,40.0,45.0
E01001420,2023-04-01,1,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001420,2023-05-01,5,33,1.0,0.0,0.0,0.0,39.0,0.0,0.0
E01001420,2023-06-01,5,51,5.0,0.0,0.0,0.0,33.0,0.0,0.0
E01001420,2023-07-01,6,33,5.0,1.0,0.0,0.0,51.0,39.0,0.0
E01001420,2023-08-01,5,46,6.0,5.0,0.0,0.0,33.0,33.0,0.0
E01001420,2023-09-01,3,39,5.0,5.0,0.0,0.0,46.0,51.0,0.0
E01001420,2023-10-01,4,49,3.0,6.0,1.0,0.0,39.0,33.0,39.0
E01001420,2023-11-01,2,41,4.0,5.0,5.0,0.0,49.0,46.0,33.0
E01001420,2023-12-01,7,30,2.0,3.0,5.0,0.0,41.0,39.0,51.0
E01001420,2024-01-01,3,33,7.0,4.0,6.0,0.0,30.0,49.0,33.0
E01001420,2024-02-01,5,33,3.0,2.0,5.0,0.0,33.0,41.0,46.0
E01001420,2024-03-01,6,29,5.0,7.0,3.0,0.0,33.0,30.0,39.0
E01001420,2024-04-01,4,30,6.0,3.0,4.0,4.333333333333333,29.0,33.0,49.0
E01001420,2024-05-01,4,41,4.0,5.0,2.0,4.583333333333333,30.0,33.0,41.0
E01001420,2024-06-01,7,35,4.0,6.0,7.0,4.5,41.0,29.0,30.0
E01001420,2024-07-01,2,39,7.0,4.0,3.0,4.666666666666667,35.0,30.0,33.0
E01001420,2024-08-01,0,30,2.0,4.0,5.0,4.333333333333333,39.0,41.0,33.0
E01001420,2024-09-01,6,22,0.0,7.0,6.0,3.9166666666666665,30.0,35.0,29.0
E01001420,2024-10-01,6,31,6.0,2.0,4.0,4.166666666666667,22.0,39.0,30.0
E01001420,2024-11-01,7,38,6.0,0.0,4.0,4.333333333333333,31.0,30.0,41.0
E01001420,2024-12-01,3,27,7.0,6.0,7.0,4.75,38.0,22.0,35.0
E01001420,2025-01-01,5,38,3.0,6.0,2.0,4.416666666666667,27.0,31.0,39.0
E01001420,2025-02-01,4,23,5.0,7.0,0.0,4.583333333333333,38.0,38.0,30.0
E01001420,2025-03-01,3,44,4.0,3.0,6.0,4.5,23.0,27.0,22.0
E01001420,2025-04-01,5,45,3.0,5.0,6.0,4.25,44.0,38.0,31.0
E01001420,2025-05-01,10,52,5.0,4.0,7.0,4.333333333333333,45.0,23.0,38.0
E01001420,2025-06-01,6,27,10.0,3.0,3.0,4.833333333333333,52.0,44.0,27.0
E01001420,2025-07-01,6,32,6.0,5.0,5.0,4.75,27.0,45.0,38.0
E01001420,2025-08-01,1,44,6.0,10.0,4.0,5.083333333333333,32.0,52.0,23.0
E01001420,2025-09-01,4,41,1.0,6.0,3.0,5.166666666666667,44.0,27.0,44.0
E01001420,2025-10-01,9,52,4.0,6.0,5.0,5.0,41.0,32.0,45.0
E01001420,2025-11-01,2,30,9.0,1.0,10.0,5.25,52.0,44.0,52.0
E01001420,2025-12-01,3,34,2.0,4.0,6.0,4.833333333333333,30.0,41.0,27.0
E01001420,2026-01-01,3,42,3.0,9.0,6.0,4.833333333333333,34.0,52.0,32.0
E01001420,2026-02-01,3,32,3.0,2.0,1.0,4.666666666666667,42.0,30.0,44.0
E01001420,2026-03-01,5,44,3.0,3.0,4.0,4.583333333333333,32.0,34.0,41.0
E01001421,2023-04-01,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E01001421,2023-05-01,5,39,6.0,0.0,0.0,0.0,24.0,0.0,0.0
E01001421,2023-06-01,5,35,5.0,0.0,0.0,0.0,39.0,0.0,0.0
E01001421,2023-07-01,5,43,5.0,6.0,0.0,0.0,35.0,24.0,0.0
E01001421,2023-08-01,7,38,5.0,5.0,0.0,0.0,43.0,39.0,0.0
E01001421,2023-09-01,12,34,7.0,5.0,0.0,0.0,38.0,35.0,0.0
E01001421,2023-10-01,4,47,12.0,5.0,6.0,0.0,34.0,43.0,24.0
E01001421,2023-11-01,4,43,4.0,7.0,5.0,0.0,47.0,38.0,39.0
E01001421,2023-12-01,8,45,4.0,12.0,5.0,0.0,43.0,34.0,35.0
E01001421,2024-01-01,6,42,8.0,4.0,5.0,0.0,45.0,47.0,43.0
E01001421,2024-02-01,6,50,6.0,4.0,7.0,0.0,42.0,43.0,38.0
E01001421,2024-03-01,9,43,6.0,8.0,12.0,0.0,50.0,45.0,34.0
E01001421,2024-04-01,9,52,9.0,6.0,4.0,6.416666666666667,43.0,42.0,47.0
E01001421,2024-05-01,5,71,9.0,6.0,4.0,6.666666666666667,52.0,50.0,43.0
E01001421,2024-06-01,4,80,5.0,9.0,8.0,6.666666666666667,71.0,43.0,45.0
E01001421,2024-07-01,10,80,4.0,9.0,6.0,6.583333333333333,80.0,52.0,42.0
E01001421,2024-08-01,10,64,10.0,5.0,6.0,7.0,80.0,71.0,50.0
E01001421,2024-09-01,3,73,10.0,4.0,9.0,7.25,64.0,80.0,43.0
E01001421,2024-10-01,10,84,3.0,10.0,9.0,6.5,73.0,80.0,52.0
E01001421,2024-11-01,5,88,10.0,10.0,5.0,7.0,84.0,64.0,71.0
E01001421,2024-12-01,5,54,5.0,3.0,4.0,7.083333333333333,88.0,73.0,80.0
E01001421,2025-01-01,3,66,5.0,10.0,10.0,6.833333333333333,54.0,84.0,80.0
E01001421,2025-02-01,1,58,3.0,5.0,10.0,6.583333333333333,66.0,88.0,64.0
E01001421,2025-03-01,12,58,1.0,5.0,3.0,6.166666666666667,58.0,54.0,73.0
E01001421,2025-04-01,10,63,12.0,3.0,10.0,6.416666666666667,58.0,66.0,84.0
E01001421,2025-05-01,14,49,10.0,1.0,5.0,6.5,63.0,58.0,88.0
E01001421,2025-06-01,5,39,14.0,12.0,5.0,7.25,49.0,58.0,54.0
E01001421,2025-07-01,5,56,5.0,10.0,3.0,7.333333333333333,39.0,63.0,66.0
E01001421,2025-08-01,10,43,5.0,14.0,1.0,6.916666666666667,56.0,49.0,58.0
E01001421,2025-09-01,6,67,10.0,5.0,12.0,6.916666666666667,43.0,39.0,58.0
E01001421,2025-10-01,11,77,6.0,5.0,10.0,7.166666666666667,67.0,56.0,63.0
E01001421,2025-11-01,8,43,11.0,10.0,14.0,7.25,77.0,43.0,49.0
E01001421,2025-12-01,7,48,8.0,6.0,5.0,7.5,43.0,67.0,39.0
E01001421,2026-01-01,10,54,7.0,11.0,5.0,7.666666666666667,48.0,77.0,56.0
E01001421,2026-02-01,8,48,10.0,8.0,10.0,8.25,54.0,43.0,43.0
E01001421,2026-03-01,9,51,8.0,7.0,6.0,8.833333333333334,48.0,48.0,67.0
